Entity,Code,Year,Oil Consumption - TWh,Gas Consumption - TWh,Coal Consumption - TWh
Mexico,MEX,1976,434.236328125,128.8549346923828,18.125
Mexico,MEX,1977,448.2031555175781,135.99859619140625,26.06999969482422
Mexico,MEX,1978,504.61944580078125,171.0586395263672,27.18138885498047
Mexico,MEX,1979,541.5422973632812,207.65464782714844,26.70305633544922
Mexico,MEX,1980,603.6693725585938,223.0171356201172,27.038055419921875
Mexico,MEX,1981,660.8605346679688,241.7915802001953,23.898889541625977
Mexico,MEX,1982,684.2733154296875,259.9564514160156,28.621110916137695
Mexico,MEX,1983,666.7177124023438,268.19805908203125,32.58416748046875
Mexico,MEX,1984,705.73095703125,268.5838928222656,32.676944732666016
Mexico,MEX,1985,734.9804077148438,275.27850341796875,35.42166519165039
Mexico,MEX,1986,744.0882568359375,244.92164611816406,39.057498931884766
Mexico,MEX,1987,780.321044921875,249.2432403564453,37.77277755737305
Mexico,MEX,1988,778.4027099609375,253.59617614746094,35.75055694580078
Mexico,MEX,1989,832.9988403320312,247.9642333984375,39.573333740234375
Mexico,MEX,1990,870.0009765625,268.1751708984375,39.241111755371094
Mexico,MEX,1991,905.9037475585938,282.36114501953125,37.95500183105469
Mexico,MEX,1992,916.021240234375,282.3948669433594,38.38249969482422
Mexico,MEX,1993,914.3167114257812,283.26507568359375,43.29249954223633
Mexico,MEX,1994,985.4803466796875,301.0299987792969,52.31833267211914
Mexico,MEX,1995,918.5910034179688,306.90234375,58.258609771728516
Mexico,MEX,1996,940.1463623046875,312.7829284667969,66.79972076416016
Mexico,MEX,1997,970.7955322265625,314.37396240234375,66.86416625976562
Mexico,MEX,1998,1021.907470703125,334.7900390625,68.3477783203125
Mexico,MEX,1999,1012.5429077148438,337.90875244140625,69.54750061035156
Mexico,MEX,2000,1060.412353515625,359.1330261230469,76.18694305419922
Mexico,MEX,2001,1042.8095703125,361.9052429199219,83.673583984375
Mexico,MEX,2002,997.2261962890625,410.688232421875,140.10580444335938
Mexico,MEX,2003,1023.402587890625,445.09405517578125,103.31837463378906
Mexico,MEX,2004,1064.98828125,480.2192077636719,105.7197036743164
Mexico,MEX,2005,1090.7847900390625,527.1233520507812,133.4295196533203
Mexico,MEX,2006,1079.6427001953125,582.8828125,143.1982879638672
Mexico,MEX,2007,1121.5367431640625,570.413818359375,131.58375549316406
Mexico,MEX,2008,1118.793212890625,599.9657592773438,117.54530334472656
Mexico,MEX,2009,1080.894775390625,651.68798828125,119.74645233154297
Mexico,MEX,2010,1085.5865478515625,660.4453735351562,148.11875915527344
Mexico,MEX,2011,1103.6827392578125,708.0848999023438,171.32704162597656
Mexico,MEX,2012,1121.499267578125,736.5377197265625,149.26600646972656
Mexico,MEX,2013,1090.4146728515625,777.95068359375,148.2266082763672
Mexico,MEX,2014,1041.056396484375,788.4844970703125,147.9388427734375
Mexico,MEX,2015,1029.093994140625,807.8291625976562,147.65045166015625
Mexico,MEX,2016,1036.5633544921875,830.3003540039062,144.63331604003906
Mexico,MEX,2017,998.0839233398438,860.3353271484375,176.75279235839844
Mexico,MEX,2018,973.7366943359375,875.858154296875,157.54547119140625
Mexico,MEX,2019,898.975830078125,879.7329711914062,150.4148406982422
Mexico,MEX,2020,684.9575805664062,837.304931640625,66.49099731445312
Mexico,MEX,2021,711.0138549804688,882.2606201171875,64.32958984375
Middle Africa (BP),,1965,24.42253303527832,0.10774999856948853,2.116304636001587
Middle Africa (BP),,1966,24.754005432128906,0.10774999856948853,2.3354978561401367
Middle Africa (BP),,1967,25.16091537475586,0.1652500033378601,2.228806972503662
Middle Africa (BP),,1968,25.849916458129883,0.24375000596046448,2.4406871795654297
Middle Africa (BP),,1969,26.53152084350586,0.2342499941587448,2.621469497680664
Middle Africa (BP),,1970,26.886810302734375,0.5707499980926514,2.4938266277313232
Middle Africa (BP),,1971,31.133731842041016,1.3055000305175781,2.5856683254241943
Middle Africa (BP),,1972,32.4732780456543,1.537166714668274,2.4599504470825195
Middle Africa (BP),,1973,33.67831039428711,5.208499908447266,2.497004985809326
Middle Africa (BP),,1974,34.76333236694336,5.9676666259765625,2.4504876136779785
Middle Africa (BP),,1975,33.85295867919922,2.2697501182556152,2.396268367767334
Middle Africa (BP),,1976,34.70041275024414,0.6984999775886536,2.576580047607422
Middle Africa (BP),,1977,37.2589225769043,1.0950000286102295,2.6058061122894287
Middle Africa (BP),,1978,44.031192779541016,1.121749997138977,2.439194679260254
Middle Africa (BP),,1979,44.32114791870117,1.0457500219345093,2.1879520416259766
Middle Africa (BP),,1980,44.6343994140625,2.6157500743865967,2.439194679260254
Middle Africa (BP),,1981,47.197914123535156,3.0632500648498535,2.4812371730804443
Middle Africa (BP),,1982,43.87052536010742,3.5002501010894775,2.3938727378845215
Middle Africa (BP),,1983,50.0971565246582,3.7572500705718994,2.3467013835906982
Middle Africa (BP),,1984,45.349300384521484,3.614500045776367,2.3930585384368896
Middle Africa (BP),,1985,50.886714935302734,4.103499889373779,2.3862667083740234
Middle Africa (BP),,1986,48.82077407836914,4.677999973297119,2.4299721717834473
Middle Africa (BP),,1987,49.869808197021484,5.396500110626221,2.464780807495117
Middle Africa (BP),,1988,52.66911697387695,6.455999851226807,2.487459182739258
Middle Africa (BP),,1989,53.54094314575195,4.972249984741211,2.5553202629089355
Middle Africa (BP),,1990,48.87480545043945,6.164999961853027,2.5803472995758057
Middle Africa (BP),,1991,46.54509735107422,6.565999984741211,0.6079597473144531
Middle Africa (BP),,1992,46.37580490112305,6.411749839782715,0.6081352829933167
Middle Africa (BP),,1993,48.05034255981445,6.3667497634887695,0.10017000138759613
Middle Africa (BP),,1994,47.34375,5.934750080108643,0.07868194580078125
Middle Africa (BP),,1995,45.94791793823242,6.6272501945495605,0.6651777625083923
Middle Africa (BP),,1996,46.15734100341797,6.540999889373779,0.6796274781227112
Middle Africa (BP),,1997,47.713748931884766,6.675250053405762,0.6916183233261108
Middle Africa (BP),,1998,45.099605560302734,6.9003400802612305,0.7299625277519226
Middle Africa (BP),,1999,47.73066329956055,6.6932501792907715,0.5200061202049255
Middle Africa (BP),,2000,53.740657806396484,6.985000133514404,0.4450663924217224
Middle Africa (BP),,2001,55.48930740356445,6.476749897003174,0.32428473234176636
Middle Africa (BP),,2002,68.83587646484375,8.172749519348145,0.3100211024284363
Middle Africa (BP),,2003,75.71836853027344,8.694999694824219,0.3217419385910034
Middle Africa (BP),,2004,68.78272247314453,21.542938232421875,0.8604586124420166
Middle Africa (BP),,2005,67.79397583007812,20.857412338256836,1.027258276939392
Middle Africa (BP),,2006,81.79902648925781,21.240320205688477,1.3067699670791626
Middle Africa (BP),,2007,91.62785339355469,19.921607971191406,1.4287636280059814
Middle Africa (BP),,2008,102.94823455810547,20.639249801635742,1.2114171981811523
Middle Africa (BP),,2009,115.15213775634766,18.171499252319336,1.5565577745437622
Middle Africa (BP),,2010,119.939208984375,28.65475082397461,1.5851186513900757
Middle Africa (BP),,2011,129.12303161621094,29.818500518798828,1.4435052871704102
Middle Africa (BP),,2012,141.5721893310547,36.83399963378906,0.5544636249542236
Middle Africa (BP),,2013,159.8827362060547,40.55849075317383,0.362711101770401
Middle Africa (BP),,2014,169.2940216064453,39.77898025512695,0.2061000019311905
Middle Africa (BP),,2015,164.09092712402344,43.277225494384766,0.17674416303634644
Middle Africa (BP),,2016,151.4221649169922,55.2740592956543,0.735236644744873
Middle Africa (BP),,2017,141.00323486328125,54.54252624511719,2.5698626041412354
Middle Africa (BP),,2018,140.99591064453125,55.16149139404297,2.96412992477417
Middle Africa (BP),,2019,147.92677307128906,50.589019775390625,1.6871458292007446
Middle Africa (BP),,2020,134.8514404296875,52.89527130126953,2.0172414779663086
Middle Africa (BP),,2021,144.6884002685547,61.46109390258789,1.7063599824905396
Middle East (BP),,1965,490.88421630859375,37.87228012084961,2.5297086238861084
Middle East (BP),,1966,503.21600341796875,46.17654800415039,2.7708070278167725
Middle East (BP),,1967,525.3684692382812,54.85932540893555,3.0530447959899902
Middle East (BP),,1968,541.1175537109375,71.13590240478516,3.357065200805664
Middle East (BP),,1969,562.8567504882812,85.00629425048828,3.702176332473755
Middle East (BP),,1970,597.3010864257812,94.0291748046875,4.072418689727783
Middle East (BP),,1971,640.3369140625,105.18843841552734,2.898545026779175
Middle East (BP),,1972,681.1904907226562,118.74365234375,4.4643731117248535
Middle East (BP),,1973,738.9151611328125,143.79762268066406,7.541985511779785
Middle East (BP),,1974,785.6878662109375,151.48757934570312,8.194323539733887
Middle East (BP),,1975,752.1192016601562,170.42416381835938,15.095483779907227
Middle East (BP),,1976,858.0519409179688,183.5586700439453,14.882352828979492
Middle East (BP),,1977,973.817626953125,214.05447387695312,15.054686546325684
Middle East (BP),,1978,1019.7572631835938,233.8802490234375,9.252350807189941
Middle East (BP),,1979,1152.7249755859375,316.7694396972656,13.287018775939941
Middle East (BP),,1980,1104.136962890625,317.0202941894531,14.000309944152832
Middle East (BP),,1981,1206.34716796875,343.45538330078125,11.741647720336914
Middle East (BP),,1982,1322.176025390625,383.98187255859375,22.221580505371094
Middle East (BP),,1983,1478.9517822265625,392.84027099609375,27.009151458740234
Middle East (BP),,1984,1617.84033203125,504.4726257324219,31.15692138671875
Middle East (BP),,1985,1699.319580078125,544.3922119140625,32.74094009399414
Middle East (BP),,1986,1689.8955078125,659.0478515625,34.93596267700195
Middle East (BP),,1987,1775.8427734375,722.6740112304688,36.30192947387695
Middle East (BP),,1988,1842.0191650390625,804.0419311523438,35.591426849365234
Middle East (BP),,1989,1892.5595703125,906.9268188476562,34.55459213256836
Middle East (BP),,1990,1953.2840576171875,956.8126831054688,35.82640075683594
Middle East (BP),,1991,2020.4627685546875,1001.0030517578125,41.656124114990234
Middle East (BP),,1992,2149.142578125,1144.0255126953125,47.13853073120117
Middle East (BP),,1993,2299.26123046875,1071.747314453125,55.137725830078125
Middle East (BP),,1994,2527.052734375,1239.8631591796875,57.68892288208008
Middle East (BP),,1995,2513.5361328125,1363.4527587890625,61.44041061401367
Middle East (BP),,1996,2569.152099609375,1421.72412109375,72.34611511230469
Middle East (BP),,1997,2700.301025390625,1502.8631591796875,77.74352264404297
Middle East (BP),,1998,2687.328857421875,1621.9945068359375,84.52491760253906
Middle East (BP),,1999,2680.84033203125,1730.2716064453125,82.57795715332031
Middle East (BP),,2000,2816.111083984375,1833.0189208984375,89.4839096069336
Middle East (BP),,2001,2936.09228515625,1948.4420166015625,100.71577453613281
Middle East (BP),,2002,3004.58935546875,2146.13232421875,105.65841674804688
Middle East (BP),,2003,3105.49609375,2253.468505859375,110.28630828857422
Middle East (BP),,2004,3314.298828125,2483.882080078125,112.06979370117188
Middle East (BP),,2005,3448.84619140625,2662.95751953125,114.04930877685547
Middle East (BP),,2006,3592.4658203125,2818.763916015625,113.90840148925781
Middle East (BP),,2007,3684.735107421875,3059.641357421875,115.39714050292969
Middle East (BP),,2008,3954.424072265625,3371.094970703125,112.22697448730469
Middle East (BP),,2009,4016.763671875,3468.63037109375,111.4678726196289
Middle East (BP),,2010,4158.810546875,3804.98486328125,116.80733489990234
Middle East (BP),,2011,4322.23388671875,3984.864013671875,119.35877990722656
Middle East (BP),,2012,4504.181640625,4110.32275390625,139.98443603515625
Middle East (BP),,2013,4635.771484375,4233.52880859375,130.2957763671875
Middle East (BP),,2014,4728.31884765625,4474.28076171875,130.81053161621094
Middle East (BP),,2015,4679.609375,4793.35888671875,122.04499816894531
Middle East (BP),,2016,4757.6318359375,5011.66455078125,112.77678680419922
Middle East (BP),,2017,4771.1337890625,5168.40234375,111.40319061279297
Middle East (BP),,2018,4824.142578125,5299.28271484375,107.1563720703125
Middle East (BP),,2019,4733.1279296875,5441.697265625,110.62857055664062
Middle East (BP),,2020,4360.13232421875,5569.3251953125,101.13333892822266
Middle East (BP),,2021,4526.97021484375,5754.27197265625,94.21634674072266
Morocco,MAR,1965,11.545965194702148,0.4863249957561493,2.1136667728424072
Morocco,MAR,1966,16.513164520263672,0.4863249957561493,3.240833282470703
Morocco,MAR,1967,18.142166137695312,0.4863249957561493,3.2271666526794434
Morocco,MAR,1968,19.90914535522461,0.4863249957561493,2.9001667499542236
Morocco,MAR,1969,21.551185607910156,0.4863249957561493,2.8981666564941406
Morocco,MAR,1970,22.55748176574707,0.4863249957561493,3.322999954223633
Morocco,MAR,1971,23.806575775146484,0.5021019577980042,3.4766666889190674
Morocco,MAR,1972,25.329978942871094,0.5438419580459595,4.296833515167236
Morocco,MAR,1973,30.294248580932617,0.6800525188446045,4.257166862487793
Morocco,MAR,1974,32.48070526123047,0.7802799940109253,4.2161664962768555
Morocco,MAR,1975,33.62335968017578,0.6902986168861389,4.792166709899902
Morocco,MAR,1976,36.71665954589844,0.7720341682434082,5.19950008392334
Morocco,MAR,1977,41.40304946899414,0.8410119414329529,4.9101667404174805
Morocco,MAR,1978,44.406288146972656,0.7940266728401184,4.949833393096924
Morocco,MAR,1979,50.36139678955078,0.7352949976921082,4.828166484832764
Morocco,MAR,1980,51.022361755371094,0.6453139185905457,4.627999782562256
Morocco,MAR,1981,50.17695999145508,0.8285094499588013,4.916833400726318
Morocco,MAR,1982,52.81163787841797,0.7687777876853943,5.477666854858398
Morocco,MAR,1983,53.35172653198242,0.8117738962173462,6.785333156585693
Morocco,MAR,1984,55.4833984375,0.8107739090919495,5.827499866485596
Morocco,MAR,1985,55.25038146972656,0.9162347316741943,7.699059963226318
Morocco,MAR,1986,54.29143524169922,0.8869969248771667,10.45536994934082
Morocco,MAR,1987,54.274658203125,0.7207924723625183,12.13008975982666
Morocco,MAR,1988,58.015289306640625,0.7365394234657288,11.967269897460938
Morocco,MAR,1989,63.67005157470703,0.5440980792045593,13.21168041229248
Morocco,MAR,1990,65.89839935302734,0.5033580660820007,12.746479988098145
Morocco,MAR,1991,65.97016143798828,0.3221625089645386,13.88621997833252
Morocco,MAR,1992,77.8426742553711,0.21168915927410126,12.874409675598145
Morocco,MAR,1993,79.1883316040039,0.20694416761398315,14.060669898986816
Morocco,MAR,1994,86.09112548828125,0.20218749344348907,15.677240371704102
Morocco,MAR,1995,81.52536010742188,0.12796500325202942,18.991790771484375
Morocco,MAR,1996,76.85733032226562,0.16270361840724945,24.306699752807617
Morocco,MAR,1997,81.7391357421875,0.2999144494533539,23.155330657958984
Morocco,MAR,1998,81.00672149658203,0.3291522264480591,27.62125015258789
Morocco,MAR,1999,89.25713348388672,0.3836388885974884,26.41172981262207
Morocco,MAR,2000,83.48258972167969,0.4418702721595764,31.22654914855957
Morocco,MAR,2001,83.63728332519531,0.4371252655982971,39.69319152832031
Morocco,MAR,2002,87.03640747070312,0.5288038849830627,39.47222137451172
Morocco,MAR,2003,87.08411407470703,0.5067705512046814,38.06033706665039
Morocco,MAR,2004,100.61575317382812,0.6499883532524109,42.10060119628906
Morocco,MAR,2005,109.3342514038086,4.252465724945068,44.14748001098633
Morocco,MAR,2006,110.87303161621094,5.2770233154296875,44.89179992675781
Morocco,MAR,2007,115.99519348144531,5.9527907371521,37.5960693359375
Morocco,MAR,2008,127.88395690917969,5.878537654876709,42.61604309082031
Morocco,MAR,2009,129.22274780273438,6.457798480987549,31.469974517822266
Morocco,MAR,2010,143.70777893066406,6.975144863128662,32.41538619995117
Morocco,MAR,2011,153.33932495117188,8.828713417053223,34.62590408325195
Morocco,MAR,2012,154.2911376953125,11.807597160339355,35.17051696777344
Morocco,MAR,2013,156.06314086914062,11.449188232421875,34.90186309814453
Morocco,MAR,2014,148.685302734375,11.096150398254395,46.9528694152832
Morocco,MAR,2015,145.5152130126953,11.298372268676758,51.69651412963867
Morocco,MAR,2016,149.0646514892578,11.481954574584961,49.815940856933594
Morocco,MAR,2017,157.80401611328125,11.392854690551758,51.78114700317383
Morocco,MAR,2018,154.05062866210938,10.296374320983887,59.89240264892578
Morocco,MAR,2019,156.34242248535156,9.75684928894043,77.48747253417969
Morocco,MAR,2020,136.36764526367188,7.61246919631958,77.79927825927734
Morocco,MAR,2021,152.0574951171875,7.661271572113037,85.41785430908203
Netherlands,NLD,1965,295.904541015625,15,103.05555725097656
Netherlands,NLD,1966,320.87744140625,28.61111068725586,93.88888549804688
Netherlands,NLD,1967,327.9667053222656,50.55555725097656,90.27777862548828
Netherlands,NLD,1968,353.75811767578125,85,85.55555725097656
Netherlands,NLD,1969,385.8373718261719,125.27777862548828,72.77777862548828
Netherlands,NLD,1970,429.03131103515625,176.38888549804688,53.33333206176758
Netherlands,NLD,1971,423.7892150878906,230.55555725097656,40.27777862548828
Netherlands,NLD,1972,472.7687072753906,300,34.44444274902344
Netherlands,NLD,1973,487.9266662597656,333.6111145019531,35
Netherlands,NLD,1974,418.325439453125,355,33.33333206176758
Netherlands,NLD,1975,412.4856872558594,370.27777099609375,28.05555534362793
Netherlands,NLD,1976,464.20843505859375,384.4444580078125,35
Netherlands,NLD,1977,445.5194396972656,385.8333435058594,36.66666793823242
Netherlands,NLD,1978,455.1834411621094,386.6666564941406,41.94444274902344
Netherlands,NLD,1979,490.4418029785156,385,40
Netherlands,NLD,1980,458.67547607421875,351.9444580078125,46.38888931274414
Netherlands,NLD,1981,426.8679504394531,335,51.38888931274414
Netherlands,NLD,1982,373.0677185058594,320,59.44444274902344
Netherlands,NLD,1983,353.53448486328125,342.22222900390625,61.38888931274414
Netherlands,NLD,1984,349.0068664550781,363.6111145019531,74.16666412353516
Netherlands,NLD,1985,353.1458740234375,383.3333435058594,73.88888549804688
Netherlands,NLD,1986,391.5668029785156,382.22222900390625,76.11111450195312
Netherlands,NLD,1987,394.3720703125,394.4444580078125,80.27777862548828
Netherlands,NLD,1988,418.44598388671875,356.6666564941406,96.11111450195312
Netherlands,NLD,1989,412.8923645019531,365.8333435058594,95.27777862548828
Netherlands,NLD,1990,428.5198059082031,368.0555419921875,101.66666412353516
Netherlands,NLD,1991,411.3497619628906,410.6944580078125,93.61111450195312
Netherlands,NLD,1992,431.891845703125,399.9166564941406,93.33333587646484
Netherlands,NLD,1993,426.7470397949219,411.3055419921875,94.16666412353516
Netherlands,NLD,1994,424.055419921875,397.22222900390625,100.27777862548828
Netherlands,NLD,1995,447.4748229980469,408.02777099609375,103.61111450195312
Netherlands,NLD,1996,447.37652587890625,452.1944580078125,100
Netherlands,NLD,1997,464.7484130859375,423.6944580078125,97.22222137451172
Netherlands,NLD,1998,470.2668151855469,418.3888854980469,99.16666412353516
Netherlands,NLD,1999,479.2935485839844,408.77777099609375,86.94444274902344
Netherlands,NLD,2000,486.1824645996094,409.9166564941406,90.27777862548828
Netherlands,NLD,2001,509.7185974121094,418.1944580078125,96.11111450195312
Netherlands,NLD,2002,512.0508422851562,413.97222900390625,96.66666412353516
Netherlands,NLD,2003,512.8084106445312,416.8333435058594,100
Netherlands,NLD,2004,536.4214477539062,426.77777099609375,98.61111450195312
Netherlands,NLD,2005,569.4229125976562,414.5555419921875,94.16666412353516
Netherlands,NLD,2006,567.0725708007812,398.0833435058594,89.72222137451172
Netherlands,NLD,2007,583.5201416015625,388.0555419921875,97.77777862548828
Netherlands,NLD,2008,554.8765258789062,403.8888854980469,92.5
Netherlands,NLD,2009,530.0778198242188,413.5833435058594,87.22222137451172
Netherlands,NLD,2010,539.929443359375,467.5833435058594,87.77777862548828
Netherlands,NLD,2011,546.4569702148438,409.27777099609375,86.58333587646484
Netherlands,NLD,2012,518.8716430664062,392.8333435058594,95.13888549804688
Netherlands,NLD,2013,493.0150146484375,391.1111145019531,95.19444274902344
Netherlands,NLD,2014,470.3920593261719,344.72222900390625,105.30555725097656
Netherlands,NLD,2015,459.1960144042969,340.8055419921875,128.6666717529297
Netherlands,NLD,2016,473.8620910644531,351.52777099609375,119.27777862548828
Netherlands,NLD,2017,455.89404296875,360.8888854980469,106.97222137451172
Netherlands,NLD,2018,467.30584716796875,354.9444580078125,96.11111450195312
Netherlands,NLD,2019,458.8200378417969,370.1944580078125,74.66666412353516
Netherlands,NLD,2020,419.38818359375,361.52777099609375,47.80555725097656
Netherlands,NLD,2021,420.3123779296875,350.6666564941406,65.13888549804688
New Zealand,NZL,1965,32.63617706298828,0,19.131349563598633
New Zealand,NZL,1966,36.133480072021484,0,18.607999801635742
New Zealand,NZL,1967,37.95180892944336,0,16.991430282592773
New Zealand,NZL,1968,38.9959716796875,0,15.991250038146973
New Zealand,NZL,1969,40.50510787963867,0,16.398300170898438
New Zealand,NZL,1970,47.60986328125,0.7103999853134155,16.409929275512695
New Zealand,NZL,1971,49.176490783691406,0.902400016784668,14.595649719238281
New Zealand,NZL,1972,52.943153381347656,1.635200023651123,14.95617961883545
New Zealand,NZL,1973,55.9627571105957,1.9007999897003174,16.944910049438477
New Zealand,NZL,1974,53.54411697387695,3.203474998474121,17.444561004638672
New Zealand,NZL,1975,51.83285903930664,3.474653720855713,16.4166202545166
New Zealand,NZL,1976,53.206451416015625,9.330130577087402,16.91669464111328
New Zealand,NZL,1977,52.866661071777344,15.34060287475586,16.11117172241211
New Zealand,NZL,1978,50.51144790649414,14.378684043884277,14.861116409301758
New Zealand,NZL,1979,50.983150482177734,9.527735710144043,13.249994277954102
New Zealand,NZL,1980,49.19086456298828,8.698372840881348,13.628225326538086
New Zealand,NZL,1981,46.72816848754883,10.677520751953125,13.577947616577148
New Zealand,NZL,1982,46.5411491394043,19.426570892333984,13.310542106628418
New Zealand,NZL,1983,44.60512924194336,21.09172821044922,14.748749732971191
New Zealand,NZL,1984,45.1412239074707,27.04517364501953,13.717164039611816
New Zealand,NZL,1985,42.784427642822266,34.48909378051758,12.666030883789062
New Zealand,NZL,1986,38.614620208740234,41.6169548034668,14.556855201721191
New Zealand,NZL,1987,44.4202880859375,40.25542449951172,12.149867057800293
New Zealand,NZL,1988,44.36454391479492,44.1519775390625,13.165961265563965
New Zealand,NZL,1989,44.97659683227539,24.015287399291992,14.334275245666504
New Zealand,NZL,1990,50.69227981567383,44.44859313964844,13.928278923034668
New Zealand,NZL,1991,51.45549392700195,48.345703125,13.28054428100586
New Zealand,NZL,1992,53.09952163696289,51.16109085083008,14.62376594543457
New Zealand,NZL,1993,52.60847473144531,49.9005126953125,14.406294822692871
New Zealand,NZL,1994,61.27751159667969,46.771095275878906,13.617704391479492
New Zealand,NZL,1995,65.90586853027344,44.6304931640625,13.655409812927246
New Zealand,NZL,1996,67.32356262207031,50.87484359741211,13.457761764526367
New Zealand,NZL,1997,71.2641830444336,54.80514144897461,14.52834701538086
New Zealand,NZL,1998,72.12576293945312,48.31147766113281,13.247122764587402
New Zealand,NZL,1999,72.49217224121094,55.233707427978516,13.57133674621582
New Zealand,NZL,2000,74.4842300415039,58.75267028808594,12.859931945800781
New Zealand,NZL,2001,74.82283782958984,61.99313735961914,15.926580429077148
New Zealand,NZL,2002,77.64874267578125,59.18194580078125,15.918619155883789
New Zealand,NZL,2003,81.95574951171875,44.62403869628906,22.974430084228516
New Zealand,NZL,2004,82.34383392333984,40.71816635131836,23.738670349121094
New Zealand,NZL,2005,85.36834716796875,37.57624435424805,26.427473068237305
New Zealand,NZL,2006,86.1949691772461,38.154422760009766,26.02152442932129
New Zealand,NZL,2007,86.59333038330078,42.152313232421875,19.720991134643555
New Zealand,NZL,2008,87.75154113769531,39.04519271850586,24.47237205505371
New Zealand,NZL,2009,83.75274658203125,40.13894271850586,18.818950653076172
New Zealand,NZL,2010,83.8456039428711,43.759986877441406,16.071983337402344
New Zealand,NZL,2011,86.38825988769531,40.21550369262695,16.269657135009766
New Zealand,NZL,2012,85.12799835205078,44.64666748046875,20.27202796936035
New Zealand,NZL,2013,86.34358215332031,47.06489944458008,17.877504348754883
New Zealand,NZL,2014,87.80648803710938,52.28977966308594,16.509883880615234
New Zealand,NZL,2015,91.31747436523438,48.01890563964844,16.673477172851562
New Zealand,NZL,2016,93.61309051513672,47.973628997802734,13.796134948730469
New Zealand,NZL,2017,98.73356628417969,49.921241760253906,14.536367416381836
New Zealand,NZL,2018,98.5304946899414,45.03007507324219,15.672816276550293
New Zealand,NZL,2019,100.9011001586914,48.06125259399414,17.8377628326416
New Zealand,NZL,2020,82.86809539794922,45.74602508544922,17.07594871520996
New Zealand,NZL,2021,80.81326293945312,38.81425094604492,20.031789779663086
Non-OECD (BP),,1965,4565.44384765625,1578.472412109375,5976.65771484375
Non-OECD (BP),,1966,4911.62548828125,1755.4547119140625,6205.59130859375
Non-OECD (BP),,1967,5243.064453125,1938.0467529296875,6131.515625
Non-OECD (BP),,1968,5625.39697265625,2099.287109375,6150.34228515625
Non-OECD (BP),,1969,6026.8583984375,2277.489501953125,6515.791015625
Non-OECD (BP),,1970,6600.1669921875,2487.68798828125,6926.318359375
Non-OECD (BP),,1971,7125.1767578125,2713.807373046875,7355.35888671875
Non-OECD (BP),,1972,7734.35205078125,2868.949462890625,7618.43994140625
Non-OECD (BP),,1973,8452.9482421875,3164.1318359375,7738.44873046875
Non-OECD (BP),,1974,8987.6796875,3378.601318359375,7831.7724609375
Non-OECD (BP),,1975,9322.251953125,3689.8427734375,8352.205078125
Non-OECD (BP),,1976,9896.7978515625,4084.34326171875,8483.5234375
Non-OECD (BP),,1977,10490.978515625,4437.40869140625,8903.109375
Non-OECD (BP),,1978,11168.822265625,4764.67431640625,9192.6513671875
Non-OECD (BP),,1979,11619.5078125,5170.41064453125,9468.693359375
Non-OECD (BP),,1980,11823.1279296875,5364.439453125,9581.248046875
Non-OECD (BP),,1981,11942.57421875,5681.65283203125,9751.701171875
Non-OECD (BP),,1982,12028.91015625,6131.98779296875,10128.75
Non-OECD (BP),,1983,12142.1572265625,6540.40771484375,10564.216796875
Non-OECD (BP),,1984,12349.4912109375,7147.30419921875,11031.7626953125
Non-OECD (BP),,1985,12330.4892578125,7436.322265625,11511.146484375
Non-OECD (BP),,1986,12633.4951171875,7868.14013671875,11937.1015625
Non-OECD (BP),,1987,13020.6552734375,8255.5029296875,12558.1572265625
Non-OECD (BP),,1988,13360.0595703125,8765.4013671875,13061.0595703125
Non-OECD (BP),,1989,13668.1806640625,9078.3037109375,13215.724609375
Non-OECD (BP),,1990,14007.7265625,9493.9326171875,13240.1162109375
Non-OECD (BP),,1991,13974.2197265625,9623.2626953125,13258.201171875
Non-OECD (BP),,1992,13938.9150390625,9512.484375,13466.982421875
Non-OECD (BP),,1993,13667.79296875,9354.759765625,13660.16015625
Non-OECD (BP),,1994,13835.6669921875,9219.4853515625,13758.5341796875
Non-OECD (BP),,1995,14107.658203125,9336.330078125,13873.484375
Non-OECD (BP),,1996,14252.361328125,9777.203125,14115.587890625
Non-OECD (BP),,1997,14990.322265625,9518.25,13966.205078125
Non-OECD (BP),,1998,15089.412109375,9836.2431640625,13867.0185546875
Non-OECD (BP),,1999,15423.216796875,10125.744140625,14098.2509765625
Non-OECD (BP),,2000,15933.6025390625,10518.85546875,14521.3447265625
Non-OECD (BP),,2001,16348.1640625,10955.2470703125,15103.5205078125
Non-OECD (BP),,2002,16735.169921875,11352.79296875,16032.1416015625
Non-OECD (BP),,2003,17348.73828125,11866.9619140625,18275.34765625
Non-OECD (BP),,2004,18563.16015625,12629.2861328125,20397.59765625
Non-OECD (BP),,2005,18932.439453125,13204.669921875,22802.1171875
Non-OECD (BP),,2006,19641.859375,13892.7041015625,24588.22265625
Non-OECD (BP),,2007,20419.48828125,14514.65234375,26537.052734375
Non-OECD (BP),,2008,21003.283203125,14993.322265625,27325.15625
Non-OECD (BP),,2009,21370.943359375,14832.884765625,28137.19140625
Non-OECD (BP),,2010,22712.0859375,16060.0205078125,29220.14453125
Non-OECD (BP),,2011,23464.501953125,16870.85546875,31485.734375
Non-OECD (BP),,2012,24365.677734375,17362.1328125,32163.96875
Non-OECD (BP),,2013,25016.732421875,17568.892578125,32722.171875
Non-OECD (BP),,2014,25598.26953125,18037.54296875,33234.9375
